id,url,full_name,park_code,description,latitude,longitude,activities,topics,states,designation,cost,entrance,standard_hours,holidays
69C5BC24-3065-401D-86C2-3FAC411E1327,https://www.nps.gov/tont/index.htm,Tonto National Monument,tont,"The Salado Phenomena, 700 years ago, blended ideas of neighboring Native American cultures to emerge a unique and vibrant society. Tonto National Monument showcases two Salado-style cliff dwellings. Colorful pottery, woven cotton cloth, and other artifacts tell a story of people living and using resources from the northern Sonoran Desert from 1250 to 1450 CE.",33.64842945,-111.1135627,"['Biking', 'Road Biking', 'Food', 'Picnicking', 'Guided Tours', 'Hiking', 'Front-Country Hiking', 'Junior Ranger Program', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store']","['Archeology', 'Cliff Dwellings', 'Explorers and Expeditions', 'Native American Heritage', 'Animals', 'Geology']",AZ,National Monument,"['10.00', '0.00']","['Entrance - Per Person', 'Entrance - Education/Academic Groups']","{'wednesday': '8:00AM - 5:00PM', 'monday': '8:00AM - 5:00PM', 'thursday': '8:00AM - 5:00PM', 'sunday': '8:00AM - 5:00PM', 'tuesday': '8:00AM - 5:00PM', 'friday': '8:00AM - 5:00PM', 'saturday': '8:00AM - 5:00PM'}","['Closed Thanksgiving Day', 'Closed December 25']"
5216C131-B847-4A97-ACF1-4864714007FF,https://www.nps.gov/tosy/index.htm,Touro Synagogue National Historic Site,tosy,"Touro Synagogue, a building of exquisite beauty and design, steeped in history and ideals, and one of the most historically significant Jewish buildings in America, was designated a National Historic Site in 1946. Dedicated in 1763, it still serves an active congregation and each year greets over 30,000 visitors who come to see the magnificent interior and hear its remarkable story.",41.4893,-71.3121,"['Arts and Culture', 'Cultural Demonstrations', 'Guided Tours']","['Architecture and Building', 'Monuments and Memorials', 'Religion and Spirituality']",RI,National Historic Site,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
07A92FEB-682E-4895-8070-3323BC6F9EF7,https://www.nps.gov/trte/index.htm,Trail Of Tears National Historic Trail,trte,"Remember and commemorate the survival of the Cherokee people, forcefully removed from their homelands in Georgia, Alabama, and Tennessee to live in Indian Territory, now Oklahoma. They traveled by foot, horse, wagon, or steamboat in 1838-1839.",36.0530021046,-89.6761041963,"['Arts and Culture', 'Craft Demonstrations', 'Auto and ATV', 'Scenic Driving', 'Guided Tours', 'Self-Guided Tours - Auto', 'Museum Exhibits']","['Architecture and Building', 'Archeology', 'Arts', 'Photography', 'Burial, Cemetery and Gravesite', 'Farming and  Agriculture', 'Plantations', 'Forts', 'Native American Heritage', 'Schools and Education', 'Transportation', 'Roads, Routes and Highways', 'Trains and Railroads', 'Tragic Events', 'Forced Marches', 'Wars and Conflicts', 'Tribal Conflicts', 'Trails']","AL,AR,GA,IL,KY,MO,NC,OK,TN",National Historic Trail,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
C315119F-1597-4C44-A8FA-60D707730FF0,https://www.nps.gov/tule/index.htm,Tule Lake National Monument,tule,"The Tule Lake National Monument includes both Tule Lake Segregation Center, the largest and most controversial of the sites where Japanese Americans were incarcerated during World War II, and Camp Tulelake, which was first a Civilian Conservation Corps camp, then an additional facility to detain Japanese Americans, and finally a prisoner of war camp.",41.88727902,-121.3744818,"['Guided Tours', 'Self-Guided Tours - Walking', 'Self-Guided Tours - Auto', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store']","['Asian American Heritage', 'Incarceration', 'Japanese-American Internment', 'Wars and Conflicts', 'World War II']",CA,National Monument,0,Entrance - Free,"{'wednesday': 'Closed', 'monday': '9:00AM - 4:30PM', 'thursday': '9:00AM - 4:30PM', 'sunday': '9:00AM - 4:30PM', 'tuesday': 'Closed', 'friday': '9:00AM - 4:30PM', 'saturday': '9:00AM - 4:30PM'}",['Winter Season']
A576B9F9-5C0A-453C-8DB0-939883FFA57A,https://www.nps.gov/tusk/index.htm,Tule Springs Fossil Beds National Monument,tusk,"Over the last ~570,000 years, water has transformed the Upper Las Vegas Valley. Tule Springs Fossil Beds National Monument is an urban park that preserves the unique story of this ever-changing ecosystem.",36.3893217,-115.3202223,"['Astronomy', 'Stargazing', 'Biking', 'Mountain Biking', 'Road Biking', 'Food', 'Picnicking', 'Hiking', 'Front-Country Hiking', 'Horse Trekking', 'Horseback Riding', 'Junior Ranger Program', 'Wildlife Watching', 'Birdwatching']","['Arts', 'Photography', 'Explorers and Expeditions', 'Military', 'US Air Force (Army Air Corps)', 'Monuments and Memorials', 'Native American Heritage', 'Science, Technology and Innovation', 'Transportation', 'Trains and Railroads', 'Animals', 'Birds', 'Tortoises and Turtles', 'Climate Change', 'Dunes', 'Fossils and Paleontology', 'Geology', 'Groundwater', 'Rock Landscapes and Features', 'Scenic Views', 'Trails', 'Unique Species', 'Rare']",NV,National Monument,0,Entrance - Free,"{'wednesday': 'Sunrise to Sunset', 'monday': 'Sunrise to Sunset', 'thursday': 'Sunrise to Sunset', 'sunday': 'Sunrise to Sunset', 'tuesday': 'Sunrise to Sunset', 'friday': 'Sunrise to Sunset', 'saturday': 'Sunrise to Sunset'}",
59E30CB1-C2C3-4444-BCA9-29B0FE16DCCD,https://www.nps.gov/tuma/index.htm,Tumacácori National Historical Park,tuma,"Tumacácori sits at a cultural crossroads in the Santa Cruz River valley. Here O’odham, Yaqui, and Apache people met and mingled with European Jesuit and Franciscan missionaries, settlers, and soldiers, sometimes in conflict and sometimes in cooperation. Follow the timeworn paths and discover stories that connect us to enduring relationships, vibrant cultures, and traditions of long ago.",31.567824,-111.051223,"['Arts and Culture', 'Craft Demonstrations', 'Cultural Demonstrations', 'Live Music', 'Astronomy', 'Compass and GPS', 'Geocaching', 'Food', 'Dining', 'Guided Tours', 'Self-Guided Tours - Walking', 'Hiking', 'Front-Country Hiking', 'Living History', 'Junior Ranger Program', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store']","['Architecture and Building', 'Archeology', 'Ruins', 'Arts', 'Colonization and Settlement', 'Farming and  Agriculture', 'Ranches', 'Hispanic American Heritage', 'Latino American Heritage', 'Military', 'Music', 'Native American Heritage', 'Religion and Spirituality', 'Missions', 'Churches', 'Wars and Conflicts', 'Tribal Conflicts', 'Colonial/European Contact Conflicts', ""Women's History"", 'Animals', 'Forests and Woodlands', 'Groundwater', 'Mountains', 'Night Sky', 'River and Riparian', 'Trails']",AZ,National Historical Park,"['10.00', '0.00']","['Entrance - Per Person', 'Entrance - Education/Academic Groups']","{'wednesday': '9:00AM - 5:00PM', 'monday': '9:00AM - 5:00PM', 'thursday': '9:00AM - 5:00PM', 'sunday': '9:00AM - 5:00PM', 'tuesday': '9:00AM - 5:00PM', 'friday': '9:00AM - 5:00PM', 'saturday': '9:00AM - 5:00PM'}","['Closed Thanksgiving Day', 'Closed Christmas Day']"
0C7D40DF-85BC-439E-BE58-34E11C1D4095,https://www.nps.gov/tupe/index.htm,Tupelo National Battlefield,tupe,"In July, 1864, Union forces, including men from the United States Colored Troops, marched into Tupelo, Mississippi. Disorganized Confederate soldiers fought fiercely but could not overpower the federal troops. Neither side could claim a clear victory, but Union troops had succeeded in their main goal: keeping the Confederates away from Union railroads in Tennessee.",34.25557705,-88.73708623,"['Guided Tours', 'Self-Guided Tours - Walking']","['Wars and Conflicts', 'Civil War']",MS,National Battlefield,0,Entrance - Free,"{'wednesday': 'Sunrise to Sunset', 'monday': 'Sunrise to Sunset', 'thursday': 'Sunrise to Sunset', 'sunday': 'Sunrise to Sunset', 'tuesday': 'Sunrise to Sunset', 'friday': 'Sunrise to Sunset', 'saturday': 'Sunrise to Sunset'}",
5AAB8CB5-2F62-4BD7-82D1-E19963FA94C1,https://www.nps.gov/tuai/index.htm,Tuskegee Airmen National Historic Site,tuai,"Before the first African American military pilots became known as the ""Red Tails"" they wore striped tails as they began their flight training in the Army's PT-17 Stearman bi-plane. Their flying adventure started at Moton Field, in Tuskegee, Alabama, where the Army Air Corps conducted a military test to determine if African Americans could be trained to fly combat aircraft.",32.45538671,-85.67983321,"['Guided Tours', 'Self-Guided Tours - Walking', 'Park Film', 'Museum Exhibits']","['African American Heritage', 'Aviation', 'Social Movements', 'Civil Rights', 'Wars and Conflicts', 'World War II']",AL,National Historic Site,0,Entrance - Free,"{'wednesday': '9:00PM - 4:30PM', 'monday': 'Closed', 'thursday': '9:00PM - 4:30PM', 'sunday': 'Closed', 'tuesday': 'Closed', 'friday': '9:00PM - 4:30PM', 'saturday': '9:00AM - 4:30PM'}","[""Park is closed New Year's Day."", 'Park is Closed Christmas Day.', 'Park is closed Thanksgiving Day.']"
3A9B0972-7F97-4F8C-9B44-A5FA8DEB1AC1,https://www.nps.gov/tuin/index.htm,Tuskegee Institute National Historic Site,tuin,"In 1881, Booker T. Washington arrived in Alabama and started building Tuskegee Institute both in reputation and literally brick by brick. He recruited the best and the brightest to come and teach here including George Washington Carver who arrived in 1896. Carver’s innovations in agriculture, especially with peanuts, expanded Tuskegee’s standing throughout the country. The story continues….",32.42962115,-85.70488498,"['Guided Tours', 'Junior Ranger Program', 'Museum Exhibits']","['Architecture and Building', 'African American Heritage', 'Reconstruction', 'Schools and Education']",AL,National Historic Site,0,Entrance - Free,"{'wednesday': 'Closed', 'monday': 'Closed', 'thursday': '9:00AM - 4:30PM', 'sunday': 'Closed', 'tuesday': 'Closed', 'friday': '9:00AM - 4:30PM', 'saturday': 'Closed'}","[""The site is closed New Year's Day."", 'The site is closed Christmas Day.', 'The site is closed Thanksgiving Day.']"
64B7871C-C058-45BA-BB7C-D3EAD50B23E8,https://www.nps.gov/tuzi/index.htm,Tuzigoot National Monument,tuzi,"Water flows under and through this landscape, feeding the growth of people and towns. The Verde Valley is watered by snowmelt, summer monsoons, and springs that well up from the ancient sedimentary rocks. In the heart of the valley, a thousand years ago, people began to build a little hilltop pueblo that would grow into one of the largest villages in the area.",34.77296377,-112.0279069,"['Guided Tours', 'Self-Guided Tours - Walking', 'Hiking', 'Junior Ranger Program', 'Wildlife Watching', 'Birdwatching', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store']","['Archeology', 'Ruins', 'Colonization and Settlement', 'Industry', 'Mining', 'Native American Heritage', 'Animals', 'Birds', 'Climate Change', 'Forests and Woodlands', 'Groundwater', 'Freshwater Springs', 'River and Riparian', 'Thickets and Shrublands', 'Wetlands']",AZ,National Monument,['10.00'],['Entrance - Per Person'],"{'wednesday': '8:00AM - 4:45PM', 'monday': '8:00AM - 4:45PM', 'thursday': '8:00AM - 4:45PM', 'sunday': '8:00AM - 4:45PM', 'tuesday': '8:00AM - 4:45PM', 'friday': '8:00AM - 4:45PM', 'saturday': '8:00AM - 4:45PM'}","['Closed December 25th', 'Closed Thanksgiving Day', ""Early Closure New Year's Eve"", ""Closed New Year's Day"", 'Early Closure December 24']"
89303609-703C-43CB-BA65-5BB96C3698C2,https://www.nps.gov/ulsg/index.htm,Ulysses S Grant National Historic Site,ulsg,"Ulysses S. Grant is known as the victorious Civil War general who saved the Union and the 18th President of the United States. He first met Julia Dent, his future wife, at her family home, named White Haven. From 1854 to 1859 the Dents, Grants and an enslaved African-American workforce lived on the property.",38.55182374,-90.35169255,"['Biking', 'Compass and GPS', 'Geocaching', 'Guided Tours', 'Self-Guided Tours - Walking', 'Junior Ranger Program', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store']","['Enslavement', 'Presidents', ""Women's History""]",MO,National Historic Site,0,Entrance - Free,"{'wednesday': '9:00AM - 5:00PM', 'monday': '9:00AM - 5:00PM', 'thursday': '9:00AM - 5:00PM', 'sunday': '9:00AM - 5:00PM', 'tuesday': '9:00AM - 5:00PM', 'friday': '9:00AM - 5:00PM', 'saturday': '9:00AM - 5:00PM'}","['Closed Thanksgiving', 'Close at 3 pm December 24', ""Closed New Year's Day"", 'Closed December 25']"
09812D3A-1E2B-4402-9ABC-31C79BCB9F6B,https://www.nps.gov/upde/index.htm,Upper Delaware Scenic & Recreational River,upde,"Canoe through rapids and quiet pools as the Delaware River winds its way through a valley of swiftly changing scenery or fish amid rolling hills and riverfront villages in one of the finest fishing rivers in the northeastern United States. The clean water of the Delaware, the last major undammed river in the eastern United States, supports a healthy ecosystem and offers tranquility and excitement.",41.66172578,-75.03861562,"['Boating', 'Fishing', 'Paddling', 'Junior Ranger Program', 'Museum Exhibits']","['Transportation', 'Bridges', 'Canals', 'Animals', 'Birds', 'Geology', 'Trails']","NY,PA",Scenic & Recreational River,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
8908E0CA-3603-4578-B957-837F9813E6D5,https://www.nps.gov/vall/index.htm,Valles Caldera National Preserve,vall,"About 1.25 million years ago, a spectacular volcanic eruption created the 13-mile wide circular depression now known as the Valles Caldera. The preserve is known for its huge mountain meadows, abundant wildlife, and meandering streams. The area also preserves the homeland of ancestral native peoples and embraces a rich ranching history.",35.91682872,-106.5195724,"['Astronomy', 'Stargazing', 'Biking', 'Mountain Biking', 'Road Biking', 'Fishing', 'Freshwater Fishing', 'Fly Fishing', 'Food', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Walking', 'Self-Guided Tours - Auto', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Off-Trail Permitted Hiking', 'Horse Trekking', 'Horseback Riding', 'Hunting and Gathering', 'Hunting', 'Junior Ranger Program', 'Skiing', 'Cross-Country Skiing', 'Snowshoeing', 'Wildlife Watching', 'Birdwatching', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Architecture and Building', 'Archeology', 'Explorers and Expeditions', 'Farming and  Agriculture', 'Ranches', 'Hispanic American Heritage', 'Industry', 'Logging and Timber Cutting', 'Latino American Heritage', 'Native American Heritage', 'Schools and Education', 'Science, Technology and Innovation', 'Transportation', 'Tragic Events', 'Catastrophic Fires', 'Westward Expansion', 'Animals', 'Birds', 'Cats (wild)', 'Elk', 'Fish', 'Climate Change', 'Fire', 'Foothills, Plains and Valleys', 'Forests and Woodlands', 'Coniferous Forests', 'Geology', 'Groundwater', 'Freshwater Springs', 'Geothermal', 'Grasslands', 'Meadows', 'Mountains', 'Natural Sounds', 'Night Sky', 'Astronomy', 'River and Riparian', 'Rock Landscapes and Features', 'Scenic Views', 'Trails', 'Unique Species', 'Rare', 'Endangered', 'Volcanoes', 'Watersheds', 'Headwaters', 'Wetlands']",NM,National Preserve,0,Entrance - Free,"{'wednesday': '8:00AM - 6:00PM', 'monday': '8:00AM - 6:00PM', 'thursday': '8:00AM - 6:00PM', 'sunday': '8:00AM - 6:00PM', 'tuesday': '8:00AM - 6:00PM', 'friday': '8:00AM - 6:00PM', 'saturday': '8:00AM - 6:00PM'}","['December 25th', 'Thanksgiving Day', 'Labor Day to Memorial Day']"
41813A9C-A947-4078-9DAA-4CE952F4E512,https://www.nps.gov/vafo/index.htm,Valley Forge National Historical Park,vafo,"Valley Forge is the encampment site of the Continental Army during the winter of 1777-1778. The park features 3,500 acres of monuments, meadows, and woodlands commemorating the sacrifices and perseverance of the Revolutionary War generation and honoring the power of people to pull together and overcome adversity during extraordinary times.",40.10054985,-75.44581889,"['Auto and ATV', 'Scenic Driving', 'Biking', 'Guided Tours', 'Self-Guided Tours - Walking', 'Self-Guided Tours - Auto', 'Hiking', 'Horse Trekking', 'Living History', 'Historic Weapons Demonstration', 'First Person Interpretation', 'Junior Ranger Program', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store']","['Architecture and Building', 'African American Heritage', 'American Revolution', 'Military', 'Infantry and Militia', 'Indigenous and Native Warrior', 'Monuments and Memorials', 'Presidents', 'Schools and Education', 'Wars and Conflicts', 'American Revolutionary War', ""Women's History"", 'Animals', 'Birds', 'Fish', 'Climate Change', 'Fossils and Paleontology', 'Geology']",PA,National Historical Park,0,Entrance - Free,"{'wednesday': '7:00AM - Sunset', 'monday': '7:00AM - Sunset', 'thursday': '7:00AM - Sunset', 'sunday': '7:00AM - Sunset', 'tuesday': '7:00AM - Sunset', 'friday': '7:00AM - Sunset', 'saturday': '7:00AM - Sunset'}",
C200ADA5-F162-4D77-A820-950E13925129,https://www.nps.gov/vama/index.htm,Vanderbilt Mansion National Historic Site,vama,Built by of one of the first families of wealth in America. Designed by one of the nation's preeminent architects. The Vanderbilt Mansion is a home built expressly for the aristocratic lifestyle.,41.79697937,-73.94205557,"['Arts and Culture', 'Compass and GPS', 'Geocaching', 'Guided Tours', 'Hands-On', 'Citizen Science', 'Hiking', 'Junior Ranger Program', 'Shopping', 'Bookstore and Park Store']","['Architecture and Building', 'Trails']",NY,National Historic Site,['10.00'],['Entrance - Per Person'],"{'wednesday': '10:00AM - 4:00PM', 'monday': '10:00AM - 4:00PM', 'thursday': '10:00AM - 4:00PM', 'sunday': '10:00AM - 4:00PM', 'tuesday': '10:00AM - 4:00PM', 'friday': '10:00AM - 4:00PM', 'saturday': '10:00AM - 4:00PM'}","['Christmas Day', 'Thanksgiving Day', ""New Year's Day""]"
45408368-12DB-4950-92A8-E26AC85E3724,https://www.nps.gov/vick/index.htm,Vicksburg National Military Park,vick,"To Confederate President Jefferson Davis, Vicksburg was the ""nailhead that holds the South's two halves together."" President Abraham Lincoln remarked ""Vicksburg is the key"" to victory, and could be the north's lifeline into the south. As the federals closed in on the Fortress City, they were met by a ring of forts with over 170 cannon. The resulting battle would determine the war's outcome.",32.3621286,-90.85030186,"['Auto and ATV', 'Scenic Driving', 'Biking', 'Road Biking', 'Food', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Auto', 'Hiking', 'Front-Country Hiking', 'Living History', 'Historic Weapons Demonstration', 'Junior Ranger Program', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store']","['African American Heritage', 'Burial, Cemetery and Gravesite', 'National Cemetery', 'Military', 'Wars and Conflicts', 'Civil War']","MS,LA",National Military Park,"['20.00', '15.00', '10.00']","['Entrance - Private Vehicle', 'Entrance - Motorcycle', 'Entrance - Per Person']","{'wednesday': '8:30AM - 4:30PM', 'monday': '8:30AM - 4:30PM', 'thursday': '8:30AM - 4:30PM', 'sunday': '8:30AM - 4:30PM', 'tuesday': '8:30AM - 4:30PM', 'friday': '8:30AM - 4:30PM', 'saturday': '8:30AM - 4:30PM'}","['Christmas Day - Park Closed', ""New Year's Day - Park Closed"", 'Thanksgiving Day - Park Closed']"
DFCBAD2C-0B0A-47E8-9C3C-BF55BB3409B2,https://www.nps.gov/vive/index.htm,Vietnam Veterans Memorial,vive,"Honoring the men and women who served in the controversial Vietnam War, the Vietnam Veterans Memorial chronologically lists the names of 58,318 Americans who gave their lives in service to their country.",38.89096297,-77.04765735,"['Guided Tours', 'Self-Guided Tours - Walking', 'Junior Ranger Program']","['Wars and Conflicts', 'Vietnam War']",DC,,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
B2178CA4-35DE-4827-9B7A-B25FAAE1E69B,https://www.nps.gov/vicr/index.htm,Virgin Islands Coral Reef National Monument,vicr,Virgin Islands Coral Reef National Monument includes federal submerged lands within the 3-mile belt off the island of St. John. These waters support a diverse and complex system of coral reefs and other ecosystems such as shoreline mangrove forests and seagrass beds.,18.28996918,-64.70683395,"['Boating', 'Motorized Boating', 'Sailing', 'Fishing', 'Fly Fishing', 'Saltwater Fishing', 'Paddling', 'Kayaking', 'Stand Up Paddleboarding', 'SCUBA Diving', 'Snorkeling', 'Swimming', 'Saltwater Swimming', 'Wildlife Watching', 'Birdwatching']","['Maritime', 'Ships and Shipwrecks', 'Animals', 'Birds', 'Fish', 'Tortoises and Turtles', 'Coasts, Islands and Atolls', 'Estuaries and Mangroves', 'Oceans', 'Coral Reefs', 'The Tropics', 'Unique Species', 'Rare', 'Endangered']",VI,National Monument,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
C65070FE-942C-4E00-8C2B-64CA33C85B4A,https://www.nps.gov/viis/index.htm,Virgin Islands National Park,viis,"Go beyond Virgin Islands National Park's stunning white-sand beaches. Hike to historic plantation sites to learn about a challenging past when sugar and enslaved labor dominated life on the island. Visit the Indigenous Taino's ancient petroglyphs. Snorkel coral reefs to discover hidden marine life. Two-thirds of the island of St. John is national park, making it a unique destination for visitors.",18.34279656,-64.74194451,"['Arts and Culture', 'Craft Demonstrations', 'Cultural Demonstrations', 'Astronomy', 'Stargazing', 'Boating', 'Motorized Boating', 'Sailing', 'Camping', 'Car or Front Country Camping', 'Fishing', 'Fly Fishing', 'Saltwater Fishing', 'Food', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Walking', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Paddling', 'Kayaking', 'Stand Up Paddleboarding', 'SCUBA Diving', 'Snorkeling', 'Swimming', 'Saltwater Swimming', 'Wildlife Watching', 'Birdwatching', 'Shopping', 'Bookstore and Park Store']","['Archeology', 'Ruins', 'Enslavement', 'Farming and  Agriculture', 'Plantations', 'Maritime', 'Piracy and Privateering', 'Ships and Shipwrecks', 'Transportation', 'Animals', 'Birds', 'Fish', 'Tortoises and Turtles', 'Estuaries and Mangroves', 'Oceans', 'Coral Reefs', 'Trails', 'Water Trails', 'Unique Species', 'Rare', 'Endangered', 'Waterfalls']",VI,National Park,0,Entrance - Free,"{'wednesday': '8:15AM - 1:30PM', 'monday': '8:15AM - 1:30PM', 'thursday': '8:15AM - 1:30PM', 'sunday': 'Closed', 'tuesday': '8:15AM - 1:30PM', 'friday': '8:15AM - 1:30PM', 'saturday': 'Closed'}","['Christmas', 'Thanksgiving Day']"
859727CB-2812-40DF-B8DB-D4AE9EA00089,https://www.nps.gov/voya/index.htm,Voyageurs National Park,voya,"With 218,055 acres, Voyageurs National Park is an adventure wonderland all year long full of exposed rock ridges, cliffs, wetlands, forests, streams and lakes. This is a place of transition between land and aquatic ecosystems, between southern boreal and northern hardwood forests, and between wild and developed areas. Whether you are exploring by land, water or ice there is something for everyone.",48.48370609,-92.8382913,"['Arts and Culture', 'Cultural Demonstrations', 'Astronomy', 'Stargazing', 'Biking', 'Boating', 'Motorized Boating', 'Sailing', 'Boat Tour', 'Camping', 'Backcountry Camping', 'Canoe or Kayak Camping', 'Group Camping', 'RV Camping', 'Fishing', 'Freshwater Fishing', 'Food', 'Dining', 'Picnicking', 'Guided Tours', 'Self-Guided Tours - Walking', 'Boat Tour', 'Hiking', 'Backcountry Hiking', 'Front-Country Hiking', 'Living History', 'Reenactments', 'Paddling', 'Canoeing', 'Canoe or Kayak Camping', 'Kayaking', 'Junior Ranger Program', 'Tubing', 'Snow Tubing', 'Skiing', 'Cross-Country Skiing', 'Snowmobiling', 'Snowshoeing', 'Swimming', 'Freshwater Swimming', 'Water Skiing', 'Wildlife Watching', 'Birdwatching', 'Park Film', 'Museum Exhibits', 'Shopping', 'Bookstore and Park Store', 'Gift Shop and Souvenirs']","['Aviation', 'Dams', 'Industry', 'Mills', 'Mining', 'Logging and Timber Cutting', 'Landscape Design', 'Native American Heritage', 'Schools and Education', 'Transportation', 'Roads, Routes and Highways', 'Westward Expansion', 'The Gold Rush', 'Animals', 'Birds', 'Cats (wild)', 'Fish', 'Wolves', 'Climate Change', 'Fire', 'Forests and Woodlands', 'Coniferous Forests', 'Deciduous Forests', 'Geology', 'Glaciers', 'Lakes', 'Natural Sounds', 'Night Sky', 'Astronomy', 'Aurora Borealis', 'Rock Landscapes and Features', 'Scenic Views', 'Trails', 'Wetlands', 'Marshes', 'Swamps', 'Wilderness']",MN,National Park,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
46CA5FAF-2AEE-4795-B609-8CB81F9FBBEC,https://www.nps.gov/waco/index.htm,Waco Mammoth National Monument,waco,"Standing as tall as 14 feet and weighing 20,000 pounds, Columbian mammoths roamed across what is present-day Texas thousands of years ago. Today, the fossil specimens represent the nation's first and only recorded evidence of a nursery herd of ice age Columbian mammoths.",31.60465887,-97.17606143,"['Guided Tours', 'Hands-On']",['Fossils and Paleontology'],TX,National Monument,0,Entrance - Free,"{'wednesday': '9:00AM - 5:00PM', 'monday': '9:00AM - 5:00PM', 'thursday': '9:00AM - 5:00PM', 'sunday': '9:00AM - 5:00PM', 'tuesday': '9:00AM - 5:00PM', 'friday': '9:00AM - 5:00PM', 'saturday': '9:00AM - 5:00PM'}","['Christmas Day', 'Thanksgiving Day', ""New Year's Day""]"
8DFC9C19-FF0A-4B48-A34F-FD3D02BFE100,https://www.nps.gov/waca/index.htm,Walnut Canyon National Monument,waca,"Come gaze across curved canyon walls. Among the remarkable geological formations of the canyon itself, the former homes of ancient inhabitants are easily evident. Along the trails you can imagine life within Walnut Canyon, while visiting actual pueblos and walking in the steps of those who came before.",35.16822994,-111.5024239,"['Guided Tours', 'Self-Guided Tours - Walking', 'Hiking', 'Front-Country Hiking', 'Junior Ranger Program', 'Park Film', 'Shopping', 'Bookstore and Park Store']","['Archeology', 'Cliff Dwellings', 'Native American Heritage', 'Canyons and Canyonlands', 'Natural Sounds', 'Scenic Views']",AZ,National Monument,"['25.00', '20.00', '15.00', '15.00', '0.00', '28.00', '40.00', '100.00']","['Entrance - Private Vehicle', 'Entrance - Motorcycle', 'Entrance - Per Person', 'Entrance - Non-commercial Groups', 'Entrance - Education/Academic Groups', 'Commercial Entrance - Sedan', 'Commercial Entrance - Van', 'Commercial Entrance - Motor Coach']","{'wednesday': '9:00AM - 5:00PM', 'monday': '9:00AM - 5:00PM', 'thursday': '9:00AM - 5:00PM', 'sunday': '9:00AM - 5:00PM', 'tuesday': '9:00AM - 5:00PM', 'friday': '9:00AM - 5:00PM', 'saturday': '9:00AM - 5:00PM'}","['Closed at 1:00 Thanksgiving Day', 'Closed Christmas Day', ""Closed New Year's Day""]"
D44FE5CB-71B4-4B7C-A52A-41BE9D9211B3,https://www.nps.gov/wapa/index.htm,War In The Pacific National Historical Park,wapa,"War in the Pacific National Historical Park was established to commemorate the bravery and sacrifice of those participating in the campaigns of the Pacific Theater of World War II and to conserve and interpret outstanding natural, scenic, and historic values and objects of the island of Guam.",13.43795691,144.6922461,"['Astronomy', 'Snorkeling', 'Museum Exhibits']","['Military', 'Battlefields', 'Monuments and Memorials', 'Pacific Islander Heritage', 'Schools and Education', 'Wars and Conflicts', 'World War II', 'Oceans', 'Coral Reefs']",GU,National Historical Park,0,Entrance - Free,"{'wednesday': 'All Day', 'monday': 'All Day', 'thursday': 'All Day', 'sunday': 'All Day', 'tuesday': 'All Day', 'friday': 'All Day', 'saturday': 'All Day'}",
